text,sent48,sent9,sent8,sent15,sent3,sent2,sent1,sent14,sent7,sent6,sent5,sent4,sent57,sent56,sent55,sent54,sent53,sent52,sent51,sent50,sent13,sent12,sent11,sent10,sent17,sent16,sent59,sent58,sent93,sent92,sent91,sent90,sent97,sent96,sent95,sent94,sent98,sent22,sent23,sent20,sent21,sent26,sent27,sent24,sent25,sent28,sent29,sent68,sent69,sent66,sent67,sent64,sent65,sent62,sent63,sent60,sent61,sent31,sent30,sent33,sent32,sent35,sent34,sent37,sent36,sent39,sent38,sent79,sent78,sent75,sent74,sent77,sent76,sent71,sent70,sent73,sent72,sent19,sent49,sent18,sent44,sent45,sent84,sent85,sent86,sent87,sent80,sent81,sent82,sent83,sent40,sent41,sent42,sent43,sent88,sent89,sent46,sent47,intros.thisRepN,intros.thisTrialN,intros.thisN,intros.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,testWords.thisRepN,testWords.thisTrialN,testWords.thisN,testWords.thisIndex,test1,test3,test2,test5,test4,test7,test6,test9,test8,test10,realTrials.thisRepN,realTrials.thisTrialN,realTrials.thisN,realTrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_8.keys,key_resp_10.keys,key_resp_10.rt,key_resp_6.keys,wordRead.keys,wordRead.rt,key_resp_5.keys,questAnswer.keys,questAnswer.rt,key_resp_6.rt,date,frameRate,expName,session,participant,
,Rilke.,deutlich.,nan,nan,nan,vermiest.,Schule.,gerne.,gepasst.,nan,nan,Honig,an,nan,nan,dumme,wurden.,nan,nan,nan,Milch.,nan,nan,berührt.,besprochen.,nan,umzusetzen.,nan,nan,rekonstruiert.,genug.,kaufen.,nan,schon,es,nan,nan,nan,nan,nan,im,nan,wiederhergestellt.,dunkler,dummer,nan,nan,nan,gerne.,Milch.,nan,nan,nan,deutlich.,nan,wiederbelebt.,Rilke,nan,schon,Menge,gefertigt.,nan,nan,nan,nan,nan,Haus,nan,nan,Honigs,nan,nan,nan,im,nan,Schule.,Medikament,wurden.,an,nan,nan,nan,nan,Haus,nan,nan,Menge,zweiten,gepasst,nan,sinken.,genug.,zweiten,nan,berührt.,dunkle,nan,wieder,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,space,1.67704987526,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,None,n,2.45848107338,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,In,Im,Die,In,Außer,Dass,Die,Wir,Die,Außer,Die,Er,Ich,Er,Unter,Sie,Es,Jungtiere,Die,Viele,In,Sie,Dort,Nicht,Sie,Viele,Jetzt,Außer,Es,Das,100,Jugendliche,Außer,Bei,Es,Die,Wir,Die,Walter,Als,In,Die,Danach,Mit,Sie,Sie,Die,Der,Wir,In,Beträchtliche,Dort,Sie,Im,Alle,Die,In,Es,Bei,Man,Er,Fernab,Manche,Die,Beträchtliche,Am,Wir,Am,Die,Er,Die,Wir,Sie,In,Die,Die,In,Es,Ich,Die,Er,Wir,Wir,Wir,Die,Die,Man,Bei,Die,Die,Ihr,100,Bei,Wir,Nicht,Mit,Die,Ich,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,None,space,1.70722484589,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,meinem,Fernrohr,Uhr,diesem,das,es,Kinder,übergaben,Schuhe,dem,Uhr,stellt,nehme,wurde,keinen,hatte,waren,sollten,Stücke,Tonnen,den,verlassen,türmen,ein,haben,Tonnen,ist,den,wurden,Tuch,g,können,dem,unserer,hat,"Uhr,",konnten,Lösung,Scheel,die,der,Formen,wurde,dieser,hatte,verbrauchen,Linie,Flug,übergaben,den,Stücke,türmen,verbrauchen,Fernrohr,Betten,müden,meinem,wurden,unserer,machte,hat,des,Kreditnehmer,Autos,Stücke,äußeren,haben,äußersten,Teilnehmerinnen,stellt,Uhr,mussten,verlassen,der,Autos,Kinder,einer,waren,nehme,Gäste,wurde,mussten,hatten,haben,Eislaufbahnen,Gäste,machte,der,Schuhe,Schule,Blutdruck,g,der,hatten,ein,dieser,Schule,wurde,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,space,0.637267112732,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,Studium,sahen,schlug,Zirkus,Essen,"regnete,",fuhren,dem,in,Bürgermeister,war,die,eine,trotz,Umständen,keine,nur,immer,wurden,gebrauchte,Kakao,wegen,sich,Tropfen,die,gebrauchter,genau,Bürgermeister,Eimer,wurde,brauner,Kleidung,Essen,Ankunft,uns,die,dann,wird,war,Sonne,Tat,wurden,die,Methode,keine,60,101,zum,das,Kakao,saftiges,sich,60,sahen,wurden,Teilnehmer,Studium,Eimer,Ankunft,mal,ein,Rummels,sind,beider,saftigen,Rand,jede,Rand,wussten,die,schlug,uns,wegen,Tat,beider,fuhren,Studie,nur,eine,suchen,trotz,uns,in,jede,wurden,suchen,mal,Feier,in,verbraucht,kann,braunen,Feier,in,Tropfen,Methode,verbraucht,damals,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,space,0.771718025208,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,las,wir,"sporadisch,",werden,kann,hat,mit,Mann,Größe,beschuldigten,aus,Masse,große,des,können,Lust,kleinere,auf,aus,Kleidung,gehören,dem,Berge,königliches,Erlebnisse,Kleidung,die,beschuldigten,roter,dann,Zucker,bei,kann,stand,die,er,mit,mit,der,"unterging,",wissen,unter,Leinwand,kann,Lust,Liter,hält,Mond,Auto,gehören,Fleisch,Berge,Liter,wir,mit,wurden,habe,rote,stand,wieder,Hemd,wurde,mit,beteiligter,Fleischs,der,Menge,der,überwiegend,Masse,"sporadisch,",durch,des,wissen,beteiligten,mit,wurde,kleinere,große,die,dem,durch,Dänemark,Menge,mit,die,wieder,gedachte,Größe,260.000,schon,Zuckers,gedachte,Dänemark,königlichen,kann,260.000,schnell,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,space,0.923484802246,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,ich,den,obschon,die,ich,uns,solch,das,36,die,"Japan,",mit,Packung,bekannten,Neuwahlen,auf,"Delikte,",warmem,"wertvollem,",landen,immer,schönen,schmutzige,Blut,bei,landen,richtige,die,Farbe,mit,sind,ausreichendem,ich,ein,Stimmung,"trug,","minimalem,","reichlichem,",vierte,war,wir,"regelmäßigem,",aus,man,auf,sprudelndes,nicht,dauerte,dem,immer,wurden,schmutziger,sprudelnden,den,"üblichem,",mit,ich,Farbe,ein,viel,aus,schon,"sämtlichem,",Fahrer,wurden,Stadt,alten,Stadt,"nicht,",mit,obwohl,Büschel,schönen,wir,Fahrer,solchen,jetzt,"Delikte,",Packung,Wohnung,bekannten,Büschel,einen,alten,dauerhaftem,Wohnung,viel,man,36,Kilowattstunden,bei,sind,man,gelegentlich,Bluts,man,Kilowattstunden,dank,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,space,1.09794402122,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,mehr,roten,sie,Tiere,leider,die,unzureichenden,Auto,hätten,Störenfriede,die,einem,salziger,Skandals,vor,noch,derer,weichem,klassischen,im,350,Wetter,Wäsche.,hat,"frischem,",im,"Zeit,",Störenfriede,geschleudert.,"reichem,",auf,monatlichem,leider,Glas,ziemlich,war,sauberen,purem,Bundespräsident.,die,um,kaltem,seltenem,eine,noch,Trinkwasser.,am,ungefähr,Mann,350,serviert.,Wäsche.,Trinkwassers.,roten,harten,zusätzlichem,mehr,geschleudert.,Glas,Lärm,feinem,immer,künftigem,wurden,serviert.,liegen,Krams,liegen,was,einem,sie,frisches,Wetters,von,wurden,unzureichenden,"nachgewiesen,",deren,salzige,des,Skandal,frischen,gelegentlichen,Kram,feinem,des,Lärm,der,würden,elektrische,minimalem,auf,den,einen,hat,eine,elektrischer,täglichem,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,space,0.761553049088,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,als,Planet,defekt,artgerecht,nichts,Stimmung,Helmen,mehr,seiner,jeden.,er,Esslöffel,Wurst,wiedergewählt.,Dezember,eine,sie,Untergrund,Schmuck,Müll.,ml,die,nan,den,kaltem,Müll.,um,jeden.,nan,goldenen,jeden,Taschengeld,nichts,köstlichen,"vermiest,",aus,Kraftstoff,Alkohol,nan,Flut,die,Abduschen,dichten,große,eine,nan,Hauptbahnhof.,drei,mehr,ml,nan,nan,nan,Planeten,Schaumstoff,schwarzem,als,nan,köstlicher,um,dichten,ruhig,Einkommen,verschrottet.,nan,die,aus,die,Tupperware,Esslöffel,defekt,Gras,die,den,verschrottet.,Helmen,dass,sie,Wurst,Herrn,wiedergewählt.,Grases,Besucher.,aus,Kunsteis,Herrn,um,Soldaten,seiner,Energie.,täglichen,jeden,Soldaten,Besucher.,den,große,Energie.,grünen,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,space,0.679044008255,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,einmal,ganz,war.,gehalten.,mitbringen.,ziemlich,zur,als,Frau,nan,trug.,warmem,mit,nan,stattfinden.,Sammlung,überführt,liegen.,umgearbeitet.,nan,warmer,Wohnung.,nan,Boden,Saft,nan,Nadelhölzer,nan,nan,Besatz,Fall,selber,mitbringen.,Weins,dass,Japan.,fahren.,verdünnt.,nan,zurückgekehrt.,Probleme,gehärtet.,Gewebe,Menge,Sammlung,nan,nan,Tage.,als,warme,nan,nan,nan,ganz,gefertigt.,Kaffee,einmal,nan,Wein,jede,Stoff,diskutiert.,haftbar.,nan,nan,Slums.,dem,Slums.,ist.,warmen,war.,zwängen.,Wohnung.,Problemen,nan,zur,das,überführt,mit,Gantenbein.,nan,zwängen.,nan,dem,eingesprüht.,Gantenbeins.,jede,des,Frau,nan,Einsatz,Fall,des,nan,Boden,Menge,nan,Tee,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,space,1.07755684853,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,None,j,3.4766960144,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,In,Im,Die,In,Außer,Dass,Die,Wir,Die,Außer,Die,Er,Ich,Er,Unter,Sie,Es,Jungtiere,Die,Viele,In,Sie,Dort,Nicht,Sie,Viele,Jetzt,Außer,Es,Das,100,Jugendliche,Außer,Bei,Es,Die,Wir,Die,Walter,Als,In,Die,Danach,Mit,Sie,Sie,Die,Der,Wir,In,Beträchtliche,Dort,Sie,Im,Alle,Die,In,Es,Bei,Man,Er,Fernab,Manche,Die,Beträchtliche,Am,Wir,Am,Die,Er,Die,Wir,Sie,In,Die,Die,In,Es,Ich,Die,Er,Wir,Wir,Wir,Die,Die,Man,Bei,Die,Die,Ihr,100,Bei,Wir,Nicht,Mit,Die,Ich,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,None,space,1.63891911507,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,meinem,Fernrohr,Uhr,diesem,das,es,Kinder,übergaben,Schuhe,dem,Uhr,stellt,nehme,wurde,keinen,hatte,waren,sollten,Stücke,Tonnen,den,verlassen,türmen,ein,haben,Tonnen,ist,den,wurden,Tuch,g,können,dem,unserer,hat,"Uhr,",konnten,Lösung,Scheel,die,der,Formen,wurde,dieser,hatte,verbrauchen,Linie,Flug,übergaben,den,Stücke,türmen,verbrauchen,Fernrohr,Betten,müden,meinem,wurden,unserer,machte,hat,des,Kreditnehmer,Autos,Stücke,äußeren,haben,äußersten,Teilnehmerinnen,stellt,Uhr,mussten,verlassen,der,Autos,Kinder,einer,waren,nehme,Gäste,wurde,mussten,hatten,haben,Eislaufbahnen,Gäste,machte,der,Schuhe,Schule,Blutdruck,g,der,hatten,ein,dieser,Schule,wurde,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,1,1,1,,,,,,,space,0.863802194595,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,Studium,sahen,schlug,Zirkus,Essen,"regnete,",fuhren,dem,in,Bürgermeister,war,die,eine,trotz,Umständen,keine,nur,immer,wurden,gebrauchte,Kakao,wegen,sich,Tropfen,die,gebrauchter,genau,Bürgermeister,Eimer,wurde,brauner,Kleidung,Essen,Ankunft,uns,die,dann,wird,war,Sonne,Tat,wurden,die,Methode,keine,60,101,zum,das,Kakao,saftiges,sich,60,sahen,wurden,Teilnehmer,Studium,Eimer,Ankunft,mal,ein,Rummels,sind,beider,saftigen,Rand,jede,Rand,wussten,die,schlug,uns,wegen,Tat,beider,fuhren,Studie,nur,eine,suchen,trotz,uns,in,jede,wurden,suchen,mal,Feier,in,verbraucht,kann,braunen,Feier,in,Tropfen,Methode,verbraucht,damals,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,2,2,2,,,,,,,space,0.96874499321,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,las,wir,"sporadisch,",werden,kann,hat,mit,Mann,Größe,beschuldigten,aus,Masse,große,des,können,Lust,kleinere,auf,aus,Kleidung,gehören,dem,Berge,königliches,Erlebnisse,Kleidung,die,beschuldigten,roter,dann,Zucker,bei,kann,stand,die,er,mit,mit,der,"unterging,",wissen,unter,Leinwand,kann,Lust,Liter,hält,Mond,Auto,gehören,Fleisch,Berge,Liter,wir,mit,wurden,habe,rote,stand,wieder,Hemd,wurde,mit,beteiligter,Fleischs,der,Menge,der,überwiegend,Masse,"sporadisch,",durch,des,wissen,beteiligten,mit,wurde,kleinere,große,die,dem,durch,Dänemark,Menge,mit,die,wieder,gedachte,Größe,260.000,schon,Zuckers,gedachte,Dänemark,königlichen,kann,260.000,schnell,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,3,3,3,,,,,,,space,0.986218929291,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,ich,den,obschon,die,ich,uns,solch,das,36,die,"Japan,",mit,Packung,bekannten,Neuwahlen,auf,"Delikte,",warmem,"wertvollem,",landen,immer,schönen,schmutzige,Blut,bei,landen,richtige,die,Farbe,mit,sind,ausreichendem,ich,ein,Stimmung,"trug,","minimalem,","reichlichem,",vierte,war,wir,"regelmäßigem,",aus,man,auf,sprudelndes,nicht,dauerte,dem,immer,wurden,schmutziger,sprudelnden,den,"üblichem,",mit,ich,Farbe,ein,viel,aus,schon,"sämtlichem,",Fahrer,wurden,Stadt,alten,Stadt,"nicht,",mit,obwohl,Büschel,schönen,wir,Fahrer,solchen,jetzt,"Delikte,",Packung,Wohnung,bekannten,Büschel,einen,alten,dauerhaftem,Wohnung,viel,man,36,Kilowattstunden,bei,sind,man,gelegentlich,Bluts,man,Kilowattstunden,dank,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,4,4,4,,,,,,,space,0.66442489624,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,mehr,roten,sie,Tiere,leider,die,unzureichenden,Auto,hätten,Störenfriede,die,einem,salziger,Skandals,vor,noch,derer,weichem,klassischen,im,350,Wetter,Wäsche.,hat,"frischem,",im,"Zeit,",Störenfriede,geschleudert.,"reichem,",auf,monatlichem,leider,Glas,ziemlich,war,sauberen,purem,Bundespräsident.,die,um,kaltem,seltenem,eine,noch,Trinkwasser.,am,ungefähr,Mann,350,serviert.,Wäsche.,Trinkwassers.,roten,harten,zusätzlichem,mehr,geschleudert.,Glas,Lärm,feinem,immer,künftigem,wurden,serviert.,liegen,Krams,liegen,was,einem,sie,frisches,Wetters,von,wurden,unzureichenden,"nachgewiesen,",deren,salzige,des,Skandal,frischen,gelegentlichen,Kram,feinem,des,Lärm,der,würden,elektrische,minimalem,auf,den,einen,hat,eine,elektrischer,täglichem,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,5,5,5,,,,,,,space,0.710047960281,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,als,Planet,defekt,artgerecht,nichts,Stimmung,Helmen,mehr,seiner,jeden.,er,Esslöffel,Wurst,wiedergewählt.,Dezember,eine,sie,Untergrund,Schmuck,Müll.,ml,die,nan,den,kaltem,Müll.,um,jeden.,nan,goldenen,jeden,Taschengeld,nichts,köstlichen,"vermiest,",aus,Kraftstoff,Alkohol,nan,Flut,die,Abduschen,dichten,große,eine,nan,Hauptbahnhof.,drei,mehr,ml,nan,nan,nan,Planeten,Schaumstoff,schwarzem,als,nan,köstlicher,um,dichten,ruhig,Einkommen,verschrottet.,nan,die,aus,die,Tupperware,Esslöffel,defekt,Gras,die,den,verschrottet.,Helmen,dass,sie,Wurst,Herrn,wiedergewählt.,Grases,Besucher.,aus,Kunsteis,Herrn,um,Soldaten,seiner,Energie.,täglichen,jeden,Soldaten,Besucher.,den,große,Energie.,grünen,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,6,6,6,,,,,,,space,0.914947986603,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,einmal,ganz,war.,gehalten.,mitbringen.,ziemlich,zur,als,Frau,nan,trug.,warmem,mit,nan,stattfinden.,Sammlung,überführt,liegen.,umgearbeitet.,nan,warmer,Wohnung.,nan,Boden,Saft,nan,Nadelhölzer,nan,nan,Besatz,Fall,selber,mitbringen.,Weins,dass,Japan.,fahren.,verdünnt.,nan,zurückgekehrt.,Probleme,gehärtet.,Gewebe,Menge,Sammlung,nan,nan,Tage.,als,warme,nan,nan,nan,ganz,gefertigt.,Kaffee,einmal,nan,Wein,jede,Stoff,diskutiert.,haftbar.,nan,nan,Slums.,dem,Slums.,ist.,warmen,war.,zwängen.,Wohnung.,Problemen,nan,zur,das,überführt,mit,Gantenbein.,nan,zwängen.,nan,dem,eingesprüht.,Gantenbeins.,jede,des,Frau,nan,Einsatz,Fall,des,nan,Boden,Menge,nan,Tee,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,7,7,7,,,,,,,space,1.08747601509,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,Rilke.,deutlich.,nan,nan,nan,vermiest.,Schule.,gerne.,gepasst.,nan,nan,Honig,an,nan,nan,dumme,wurden.,nan,nan,nan,Milch.,nan,nan,berührt.,besprochen.,nan,umzusetzen.,nan,nan,rekonstruiert.,genug.,kaufen.,nan,schon,es,nan,nan,nan,nan,nan,im,nan,wiederhergestellt.,dunkler,dummer,nan,nan,nan,gerne.,Milch.,nan,nan,nan,deutlich.,nan,wiederbelebt.,Rilke,nan,schon,Menge,gefertigt.,nan,nan,nan,nan,nan,Haus,nan,nan,Honigs,nan,nan,nan,im,nan,Schule.,Medikament,wurden.,an,nan,nan,nan,nan,Haus,nan,nan,Menge,zweiten,gepasst,nan,sinken.,genug.,zweiten,nan,berührt.,dunkle,nan,wieder,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,8,8,8,,,,,,,space,0.870563983917,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,her.,den,nan,nan,Sprüche.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,auf,regnete.,nan,nan,nan,nan,nan,Landkreis.,nan,nan,Materie,Sprüche.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gelesen.,nan,auf,heiße,nan,nan,nan,nan,nan,nan,geschafft.,nan,nan,her.,nan,nan,nan,Landkreis.,nan,nan,nicht,nan,den,nan,nan,nan,nan,geschafft.,nan,nan,heißer,Weltkriegs.,haben.,nan,nan,nan,Weltkriegs.,nan,nan,Materie,nan,fit.,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,9,9,9,,,,,,,space,0.728715896606,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,None,n,2.92077493668,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,In,Im,Die,In,Außer,Dass,Die,Wir,Die,Außer,Die,Er,Ich,Er,Unter,Sie,Es,Jungtiere,Die,Viele,In,Sie,Dort,Nicht,Sie,Viele,Jetzt,Außer,Es,Das,100,Jugendliche,Außer,Bei,Es,Die,Wir,Die,Walter,Als,In,Die,Danach,Mit,Sie,Sie,Die,Der,Wir,In,Beträchtliche,Dort,Sie,Im,Alle,Die,In,Es,Bei,Man,Er,Fernab,Manche,Die,Beträchtliche,Am,Wir,Am,Die,Er,Die,Wir,Sie,In,Die,Die,In,Es,Ich,Die,Er,Wir,Wir,Wir,Die,Die,Man,Bei,Die,Die,Ihr,100,Bei,Wir,Nicht,Mit,Die,Ich,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,None,space,2.88008213043,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,meinem,Fernrohr,Uhr,diesem,das,es,Kinder,übergaben,Schuhe,dem,Uhr,stellt,nehme,wurde,keinen,hatte,waren,sollten,Stücke,Tonnen,den,verlassen,türmen,ein,haben,Tonnen,ist,den,wurden,Tuch,g,können,dem,unserer,hat,"Uhr,",konnten,Lösung,Scheel,die,der,Formen,wurde,dieser,hatte,verbrauchen,Linie,Flug,übergaben,den,Stücke,türmen,verbrauchen,Fernrohr,Betten,müden,meinem,wurden,unserer,machte,hat,des,Kreditnehmer,Autos,Stücke,äußeren,haben,äußersten,Teilnehmerinnen,stellt,Uhr,mussten,verlassen,der,Autos,Kinder,einer,waren,nehme,Gäste,wurde,mussten,hatten,haben,Eislaufbahnen,Gäste,machte,der,Schuhe,Schule,Blutdruck,g,der,hatten,ein,dieser,Schule,wurde,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,1,1,1,,,,,,,space,0.810451984406,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,Studium,sahen,schlug,Zirkus,Essen,"regnete,",fuhren,dem,in,Bürgermeister,war,die,eine,trotz,Umständen,keine,nur,immer,wurden,gebrauchte,Kakao,wegen,sich,Tropfen,die,gebrauchter,genau,Bürgermeister,Eimer,wurde,brauner,Kleidung,Essen,Ankunft,uns,die,dann,wird,war,Sonne,Tat,wurden,die,Methode,keine,60,101,zum,das,Kakao,saftiges,sich,60,sahen,wurden,Teilnehmer,Studium,Eimer,Ankunft,mal,ein,Rummels,sind,beider,saftigen,Rand,jede,Rand,wussten,die,schlug,uns,wegen,Tat,beider,fuhren,Studie,nur,eine,suchen,trotz,uns,in,jede,wurden,suchen,mal,Feier,in,verbraucht,kann,braunen,Feier,in,Tropfen,Methode,verbraucht,damals,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,2,2,2,,,,,,,space,0.905704975128,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,las,wir,"sporadisch,",werden,kann,hat,mit,Mann,Größe,beschuldigten,aus,Masse,große,des,können,Lust,kleinere,auf,aus,Kleidung,gehören,dem,Berge,königliches,Erlebnisse,Kleidung,die,beschuldigten,roter,dann,Zucker,bei,kann,stand,die,er,mit,mit,der,"unterging,",wissen,unter,Leinwand,kann,Lust,Liter,hält,Mond,Auto,gehören,Fleisch,Berge,Liter,wir,mit,wurden,habe,rote,stand,wieder,Hemd,wurde,mit,beteiligter,Fleischs,der,Menge,der,überwiegend,Masse,"sporadisch,",durch,des,wissen,beteiligten,mit,wurde,kleinere,große,die,dem,durch,Dänemark,Menge,mit,die,wieder,gedachte,Größe,260.000,schon,Zuckers,gedachte,Dänemark,königlichen,kann,260.000,schnell,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,3,3,3,,,,,,,space,0.705444097519,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,ich,den,obschon,die,ich,uns,solch,das,36,die,"Japan,",mit,Packung,bekannten,Neuwahlen,auf,"Delikte,",warmem,"wertvollem,",landen,immer,schönen,schmutzige,Blut,bei,landen,richtige,die,Farbe,mit,sind,ausreichendem,ich,ein,Stimmung,"trug,","minimalem,","reichlichem,",vierte,war,wir,"regelmäßigem,",aus,man,auf,sprudelndes,nicht,dauerte,dem,immer,wurden,schmutziger,sprudelnden,den,"üblichem,",mit,ich,Farbe,ein,viel,aus,schon,"sämtlichem,",Fahrer,wurden,Stadt,alten,Stadt,"nicht,",mit,obwohl,Büschel,schönen,wir,Fahrer,solchen,jetzt,"Delikte,",Packung,Wohnung,bekannten,Büschel,einen,alten,dauerhaftem,Wohnung,viel,man,36,Kilowattstunden,bei,sind,man,gelegentlich,Bluts,man,Kilowattstunden,dank,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,4,4,4,,,,,,,space,1.78798699379,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
,mehr,roten,sie,Tiere,leider,die,unzureichenden,Auto,hätten,Störenfriede,die,einem,salziger,Skandals,vor,noch,derer,weichem,klassischen,im,350,Wetter,Wäsche.,hat,"frischem,",im,"Zeit,",Störenfriede,geschleudert.,"reichem,",auf,monatlichem,leider,Glas,ziemlich,war,sauberen,purem,Bundespräsident.,die,um,kaltem,seltenem,eine,noch,Trinkwasser.,am,ungefähr,Mann,350,serviert.,Wäsche.,Trinkwassers.,roten,harten,zusätzlichem,mehr,geschleudert.,Glas,Lärm,feinem,immer,künftigem,wurden,serviert.,liegen,Krams,liegen,was,einem,sie,frisches,Wetters,von,wurden,unzureichenden,"nachgewiesen,",deren,salzige,des,Skandal,frischen,gelegentlichen,Kram,feinem,des,Lärm,der,würden,elektrische,minimalem,auf,den,einen,hat,eine,elektrischer,täglichem,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,5,5,5,,,,,,,space,0.643888950348,,,,,2017_Jan_26_1503,59.7917845713,spr_backupper,001,Do15,
