text,sent48,sent9,sent8,sent15,sent3,sent2,sent1,sent14,sent7,sent6,sent5,sent4,sent57,sent56,sent55,sent54,sent53,sent52,sent51,sent50,sent13,sent12,sent11,sent10,sent17,sent16,sent59,sent58,sent93,sent92,sent91,sent90,sent97,sent96,sent95,sent94,sent98,sent22,sent23,sent20,sent21,sent26,sent27,sent24,sent25,sent28,sent29,sent68,sent69,sent66,sent67,sent64,sent65,sent62,sent63,sent60,sent61,sent31,sent30,sent33,sent32,sent35,sent34,sent37,sent36,sent39,sent38,sent79,sent78,sent75,sent74,sent77,sent76,sent71,sent70,sent73,sent72,sent19,sent49,sent18,sent44,sent45,sent84,sent85,sent86,sent87,sent80,sent81,sent82,sent83,sent40,sent41,sent42,sent43,sent88,sent89,sent46,sent47,intros.thisRepN,intros.thisTrialN,intros.thisN,intros.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,testWords.thisRepN,testWords.thisTrialN,testWords.thisN,testWords.thisIndex,test1,test3,test2,test5,test4,test7,test6,test9,test8,test10,realTrials.thisRepN,realTrials.thisTrialN,realTrials.thisN,realTrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_8.keys,key_resp_10.keys,key_resp_10.rt,key_resp_6.keys,wordRead.keys,wordRead.rt,key_resp_5.keys,questAnswer.keys,questAnswer.rt,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,None,n,1.1058511734,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,Viele,Bei,Die,Mit,Es,Jungtiere,100,Im,Außer,Ich,Wir,In,Die,Die,Bei,Die,Außer,Mit,Es,Wir,Die,Sie,Die,Dort,Wir,Die,In,Die,Die,Im,Ich,Sie,Die,Viele,Die,In,Dort,Die,Alle,Wir,Wir,In,Die,Es,Es,Wir,Die,Die,Man,Am,In,Nicht,Die,Danach,Es,Als,Er,Beträchtliche,Außer,Das,Am,Nicht,Die,Jugendliche,In,Die,Der,Bei,Manche,Beträchtliche,Fernab,Wir,Wir,Ihr,Dass,In,Sie,Jetzt,Er,Man,Sie,Bei,Die,Ich,Wir,100,Sie,Er,Sie,Er,Unter,Die,Er,Die,Außer,Walter,Sie,In,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,space,space,0.452589035034,,,,0.654602050781,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,Tonnen,der,Autos,dieser,waren,sollten,g,Fernrohr,dem,nehme,konnten,der,Formen,Linie,der,Gäste,das,dieser,wurden,mussten,"Uhr,",verlassen,müden,türmen,übergaben,Uhr,diesem,Schule,Schuhe,Fernrohr,wurde,verbrauchen,Kinder,Tonnen,Lösung,den,türmen,Gäste,Betten,haben,hatten,einer,Teilnehmerinnen,wurden,hat,mussten,Schule,Uhr,machte,äußeren,der,ein,Uhr,wurde,waren,die,stellt,Stücke,den,Tuch,äußersten,ein,Stücke,können,den,Schuhe,Flug,unserer,Kreditnehmer,Stücke,des,haben,hatten,Blutdruck,es,meinem,hatte,ist,stellt,machte,hatte,unserer,Autos,nehme,übergaben,g,verlassen,wurde,haben,hat,keinen,Eislaufbahnen,wurde,Kinder,dem,Scheel,verbrauchen,meinem,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,space,0.763908147812,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,gebrauchte,Feier,beider,Methode,nur,immer,brauner,sahen,Essen,eine,dann,Tat,wurden,101,Feier,suchen,Essen,Methode,Eimer,uns,die,wegen,Teilnehmer,sich,das,schlug,Zirkus,verbraucht,in,sahen,damals,60,fuhren,gebrauchter,wird,Kakao,sich,suchen,wurden,jede,in,Studie,wussten,Eimer,uns,uns,verbraucht,schlug,mal,Rand,Tat,Tropfen,war,die,nur,Sonne,die,saftiges,Bürgermeister,wurde,Rand,Tropfen,wurden,Kleidung,Kakao,in,zum,Ankunft,sind,saftigen,Rummels,jede,in,kann,"regnete,",Studium,keine,genau,die,mal,keine,Ankunft,beider,eine,dem,braunen,wegen,trotz,die,ein,Umständen,wurden,trotz,fuhren,Bürgermeister,war,60,Studium,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,space,0.728641033173,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,Kleidung,gedachte,beteiligten,kann,kleinere,auf,Zucker,wir,kann,große,mit,wissen,unter,hält,gedachte,die,kann,kann,rote,durch,er,des,wurden,Berge,Auto,"sporadisch,",werden,260.000,Größe,wir,schnell,Liter,mit,Kleidung,mit,gehören,Berge,die,mit,Menge,Dänemark,wurde,überwiegend,roter,die,durch,260.000,"sporadisch,",wieder,der,wissen,königliches,aus,Leinwand,kleinere,"unterging,",Masse,Fleisch,beschuldigten,dann,der,königlichen,aus,bei,gehören,Größe,Mond,stand,mit,Fleischs,wurde,Menge,Dänemark,schon,hat,las,Lust,die,Masse,wieder,Lust,stand,beteiligter,große,Mann,Zuckers,dem,dem,Erlebnisse,Hemd,können,mit,des,mit,beschuldigten,der,Liter,habe,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,space,0.755044937134,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,landen,man,Fahrer,man,"Delikte,",warmem,sind,den,ich,Packung,"minimalem,",wir,"regelmäßigem,",nicht,man,Wohnung,ich,man,Farbe,Büschel,"trug,",schönen,mit,schmutziger,dem,obwohl,die,Kilowattstunden,36,den,dank,sprudelndes,solch,landen,"reichlichem,",immer,schmutzige,Wohnung,"üblichem,",alten,einen,jetzt,"nicht,",Farbe,Stimmung,Büschel,Kilowattstunden,obschon,viel,Stadt,wir,Blut,"Japan,",aus,"Delikte,",war,mit,wurden,die,mit,Stadt,Bluts,"wertvollem,",ausreichendem,immer,36,dauerte,ein,"sämtlichem,",wurden,schon,alten,gelegentlich,bei,uns,ich,auf,richtige,mit,viel,auf,ein,Fahrer,Packung,das,sind,schönen,bekannten,bei,aus,Neuwahlen,dauerhaftem,bekannten,solchen,die,vierte,sprudelnden,ich,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,space,0.822486877441,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,im,der,wurden,eine,derer,weichem,auf,roten,leider,salziger,sauberen,von,kaltem,am,den,des,leider,eine,geschleudert.,frischen,war,Wetters,zusätzlichem,Wäsche.,Mann,sie,Tiere,elektrischer,hätten,roten,täglichem,Trinkwasser.,unzureichenden,im,purem,350,Wäsche.,des,harten,Kram,gelegentlichen,"nachgewiesen,",was,geschleudert.,ziemlich,frisches,elektrische,sie,Lärm,liegen,um,hat,die,seltenem,deren,die,einem,serviert.,Störenfriede,"reichem,",liegen,hat,klassischen,monatlichem,350,würden,ungefähr,Glas,künftigem,serviert.,immer,Krams,einen,minimalem,die,mehr,noch,"Zeit,",einem,Lärm,noch,Glas,wurden,salzige,Auto,auf,Wetter,Skandal,"frischem,",feinem,vor,feinem,Skandals,unzureichenden,Störenfriede,Bundespräsident.,Trinkwassers.,mehr,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,space,0.626887798309,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,Müll.,Soldaten,verschrottet.,große,sie,Untergrund,jeden,Planeten,nichts,Wurst,Kraftstoff,den,Abduschen,Hauptbahnhof.,Soldaten,Herrn,nichts,große,nan,Grases,aus,die,schwarzem,nan,mehr,defekt,artgerecht,Energie.,seiner,Planet,grünen,nan,Helmen,Müll.,Alkohol,ml,nan,Herrn,Schaumstoff,aus,Besucher.,dass,Tupperware,nan,"vermiest,",Gras,Energie.,defekt,um,die,die,den,er,dichten,sie,Flut,Esslöffel,nan,jeden.,goldenen,die,den,Schmuck,Taschengeld,ml,seiner,drei,köstlicher,Einkommen,nan,ruhig,aus,Besucher.,täglichen,Stimmung,als,eine,um,Esslöffel,um,eine,köstlichen,verschrottet.,Wurst,mehr,jeden,die,wiedergewählt.,kaltem,dichten,Dezember,Kunsteis,wiedergewählt.,Helmen,jeden.,nan,nan,als,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,space,0.71085691452,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,nan,des,nan,Menge,überführt,liegen.,Fall,ganz,mitbringen.,mit,fahren.,Problemen,gehärtet.,nan,des,Gantenbein.,mitbringen.,Menge,nan,zwängen.,Japan.,Wohnung.,Kaffee,nan,als,war.,gehalten.,nan,Frau,ganz,Tee,nan,zur,nan,verdünnt.,warmer,nan,Gantenbeins.,gefertigt.,dem,nan,das,ist.,nan,dass,zwängen.,nan,war.,jede,Slums.,Probleme,Boden,trug.,Gewebe,überführt,zurückgekehrt.,warmem,nan,nan,Besatz,Slums.,Boden,umgearbeitet.,selber,warme,Frau,Tage.,Wein,haftbar.,nan,diskutiert.,dem,nan,Einsatz,ziemlich,einmal,Sammlung,Nadelhölzer,warmen,jede,Sammlung,Weins,nan,mit,als,Fall,Wohnung.,nan,Saft,Stoff,stattfinden.,eingesprüht.,nan,zur,nan,nan,nan,einmal,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,space,0.638113975525,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,nan,zweiten,nan,dunkle,wurden.,nan,genug.,deutlich.,nan,an,nan,im,nan,nan,zweiten,nan,nan,dunkler,nan,nan,nan,nan,wiederbelebt.,nan,gerne.,nan,nan,nan,gepasst.,deutlich.,wieder,nan,Schule.,nan,nan,Milch.,nan,nan,nan,Haus,nan,Medikament,nan,nan,es,nan,nan,nan,Menge,nan,im,berührt.,nan,wiederhergestellt.,wurden.,nan,Honig,nan,nan,rekonstruiert.,nan,berührt.,nan,kaufen.,Milch.,gepasst,nan,schon,nan,nan,nan,Haus,nan,sinken.,vermiest.,Rilke.,dummer,umzusetzen.,Honigs,Menge,dumme,schon,nan,an,gerne.,genug.,nan,nan,besprochen.,gefertigt.,nan,nan,nan,Schule.,nan,nan,nan,Rilke,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,space,1.33103203773,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,None,j,1.99628210068,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,Viele,Bei,Die,Mit,Es,Jungtiere,100,Im,Außer,Ich,Wir,In,Die,Die,Bei,Die,Außer,Mit,Es,Wir,Die,Sie,Die,Dort,Wir,Die,In,Die,Die,Im,Ich,Sie,Die,Viele,Die,In,Dort,Die,Alle,Wir,Wir,In,Die,Es,Es,Wir,Die,Die,Man,Am,In,Nicht,Die,Danach,Es,Als,Er,Beträchtliche,Außer,Das,Am,Nicht,Die,Jugendliche,In,Die,Der,Bei,Manche,Beträchtliche,Fernab,Wir,Wir,Ihr,Dass,In,Sie,Jetzt,Er,Man,Sie,Bei,Die,Ich,Wir,100,Sie,Er,Sie,Er,Unter,Die,Er,Die,Außer,Walter,Sie,In,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,space,space,0.421674013138,,,,0.805279016495,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,Tonnen,der,Autos,dieser,waren,sollten,g,Fernrohr,dem,nehme,konnten,der,Formen,Linie,der,Gäste,das,dieser,wurden,mussten,"Uhr,",verlassen,müden,türmen,übergaben,Uhr,diesem,Schule,Schuhe,Fernrohr,wurde,verbrauchen,Kinder,Tonnen,Lösung,den,türmen,Gäste,Betten,haben,hatten,einer,Teilnehmerinnen,wurden,hat,mussten,Schule,Uhr,machte,äußeren,der,ein,Uhr,wurde,waren,die,stellt,Stücke,den,Tuch,äußersten,ein,Stücke,können,den,Schuhe,Flug,unserer,Kreditnehmer,Stücke,des,haben,hatten,Blutdruck,es,meinem,hatte,ist,stellt,machte,hatte,unserer,Autos,nehme,übergaben,g,verlassen,wurde,haben,hat,keinen,Eislaufbahnen,wurde,Kinder,dem,Scheel,verbrauchen,meinem,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,1,1,1,,,,,,,space,0.637115955353,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,gebrauchte,Feier,beider,Methode,nur,immer,brauner,sahen,Essen,eine,dann,Tat,wurden,101,Feier,suchen,Essen,Methode,Eimer,uns,die,wegen,Teilnehmer,sich,das,schlug,Zirkus,verbraucht,in,sahen,damals,60,fuhren,gebrauchter,wird,Kakao,sich,suchen,wurden,jede,in,Studie,wussten,Eimer,uns,uns,verbraucht,schlug,mal,Rand,Tat,Tropfen,war,die,nur,Sonne,die,saftiges,Bürgermeister,wurde,Rand,Tropfen,wurden,Kleidung,Kakao,in,zum,Ankunft,sind,saftigen,Rummels,jede,in,kann,"regnete,",Studium,keine,genau,die,mal,keine,Ankunft,beider,eine,dem,braunen,wegen,trotz,die,ein,Umständen,wurden,trotz,fuhren,Bürgermeister,war,60,Studium,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,2,2,2,,,,,,,space,0.705538034439,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,Kleidung,gedachte,beteiligten,kann,kleinere,auf,Zucker,wir,kann,große,mit,wissen,unter,hält,gedachte,die,kann,kann,rote,durch,er,des,wurden,Berge,Auto,"sporadisch,",werden,260.000,Größe,wir,schnell,Liter,mit,Kleidung,mit,gehören,Berge,die,mit,Menge,Dänemark,wurde,überwiegend,roter,die,durch,260.000,"sporadisch,",wieder,der,wissen,königliches,aus,Leinwand,kleinere,"unterging,",Masse,Fleisch,beschuldigten,dann,der,königlichen,aus,bei,gehören,Größe,Mond,stand,mit,Fleischs,wurde,Menge,Dänemark,schon,hat,las,Lust,die,Masse,wieder,Lust,stand,beteiligter,große,Mann,Zuckers,dem,dem,Erlebnisse,Hemd,können,mit,des,mit,beschuldigten,der,Liter,habe,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,3,3,3,,,,,,,space,1.1961479187,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,landen,man,Fahrer,man,"Delikte,",warmem,sind,den,ich,Packung,"minimalem,",wir,"regelmäßigem,",nicht,man,Wohnung,ich,man,Farbe,Büschel,"trug,",schönen,mit,schmutziger,dem,obwohl,die,Kilowattstunden,36,den,dank,sprudelndes,solch,landen,"reichlichem,",immer,schmutzige,Wohnung,"üblichem,",alten,einen,jetzt,"nicht,",Farbe,Stimmung,Büschel,Kilowattstunden,obschon,viel,Stadt,wir,Blut,"Japan,",aus,"Delikte,",war,mit,wurden,die,mit,Stadt,Bluts,"wertvollem,",ausreichendem,immer,36,dauerte,ein,"sämtlichem,",wurden,schon,alten,gelegentlich,bei,uns,ich,auf,richtige,mit,viel,auf,ein,Fahrer,Packung,das,sind,schönen,bekannten,bei,aus,Neuwahlen,dauerhaftem,bekannten,solchen,die,vierte,sprudelnden,ich,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,4,4,4,,,,,,,space,0.804828882217,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,im,der,wurden,eine,derer,weichem,auf,roten,leider,salziger,sauberen,von,kaltem,am,den,des,leider,eine,geschleudert.,frischen,war,Wetters,zusätzlichem,Wäsche.,Mann,sie,Tiere,elektrischer,hätten,roten,täglichem,Trinkwasser.,unzureichenden,im,purem,350,Wäsche.,des,harten,Kram,gelegentlichen,"nachgewiesen,",was,geschleudert.,ziemlich,frisches,elektrische,sie,Lärm,liegen,um,hat,die,seltenem,deren,die,einem,serviert.,Störenfriede,"reichem,",liegen,hat,klassischen,monatlichem,350,würden,ungefähr,Glas,künftigem,serviert.,immer,Krams,einen,minimalem,die,mehr,noch,"Zeit,",einem,Lärm,noch,Glas,wurden,salzige,Auto,auf,Wetter,Skandal,"frischem,",feinem,vor,feinem,Skandals,unzureichenden,Störenfriede,Bundespräsident.,Trinkwassers.,mehr,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,5,5,5,,,,,,,space,0.931066036224,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,Müll.,Soldaten,verschrottet.,große,sie,Untergrund,jeden,Planeten,nichts,Wurst,Kraftstoff,den,Abduschen,Hauptbahnhof.,Soldaten,Herrn,nichts,große,nan,Grases,aus,die,schwarzem,nan,mehr,defekt,artgerecht,Energie.,seiner,Planet,grünen,nan,Helmen,Müll.,Alkohol,ml,nan,Herrn,Schaumstoff,aus,Besucher.,dass,Tupperware,nan,"vermiest,",Gras,Energie.,defekt,um,die,die,den,er,dichten,sie,Flut,Esslöffel,nan,jeden.,goldenen,die,den,Schmuck,Taschengeld,ml,seiner,drei,köstlicher,Einkommen,nan,ruhig,aus,Besucher.,täglichen,Stimmung,als,eine,um,Esslöffel,um,eine,köstlichen,verschrottet.,Wurst,mehr,jeden,die,wiedergewählt.,kaltem,dichten,Dezember,Kunsteis,wiedergewählt.,Helmen,jeden.,nan,nan,als,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,6,6,6,,,,,,,space,2.29766392708,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,nan,des,nan,Menge,überführt,liegen.,Fall,ganz,mitbringen.,mit,fahren.,Problemen,gehärtet.,nan,des,Gantenbein.,mitbringen.,Menge,nan,zwängen.,Japan.,Wohnung.,Kaffee,nan,als,war.,gehalten.,nan,Frau,ganz,Tee,nan,zur,nan,verdünnt.,warmer,nan,Gantenbeins.,gefertigt.,dem,nan,das,ist.,nan,dass,zwängen.,nan,war.,jede,Slums.,Probleme,Boden,trug.,Gewebe,überführt,zurückgekehrt.,warmem,nan,nan,Besatz,Slums.,Boden,umgearbeitet.,selber,warme,Frau,Tage.,Wein,haftbar.,nan,diskutiert.,dem,nan,Einsatz,ziemlich,einmal,Sammlung,Nadelhölzer,warmen,jede,Sammlung,Weins,nan,mit,als,Fall,Wohnung.,nan,Saft,Stoff,stattfinden.,eingesprüht.,nan,zur,nan,nan,nan,einmal,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,7,7,7,,,,,,,space,0.775931835175,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,nan,zweiten,nan,dunkle,wurden.,nan,genug.,deutlich.,nan,an,nan,im,nan,nan,zweiten,nan,nan,dunkler,nan,nan,nan,nan,wiederbelebt.,nan,gerne.,nan,nan,nan,gepasst.,deutlich.,wieder,nan,Schule.,nan,nan,Milch.,nan,nan,nan,Haus,nan,Medikament,nan,nan,es,nan,nan,nan,Menge,nan,im,berührt.,nan,wiederhergestellt.,wurden.,nan,Honig,nan,nan,rekonstruiert.,nan,berührt.,nan,kaufen.,Milch.,gepasst,nan,schon,nan,nan,nan,Haus,nan,sinken.,vermiest.,Rilke.,dummer,umzusetzen.,Honigs,Menge,dumme,schon,nan,an,gerne.,genug.,nan,nan,besprochen.,gefertigt.,nan,nan,nan,Schule.,nan,nan,nan,Rilke,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,8,8,8,,,,,,,space,0.772334814072,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,nan,Weltkriegs.,nan,Materie,nan,nan,nan,nan,nan,den,nan,Landkreis.,nan,nan,Weltkriegs.,nan,nan,Materie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fit.,nan,nan,nan,nan,nan,nan,nan,nan,geschafft.,nan,nicht,nan,nan,regnete.,nan,nan,nan,heiße,nan,Landkreis.,nan,nan,nan,nan,nan,her.,nan,nan,nan,nan,nan,nan,nan,nan,haben.,nan,auf,nan,nan,nan,geschafft.,nan,nan,nan,nan,Sprüche.,nan,her.,heißer,Sprüche.,auf,nan,den,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gelesen.,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,9,9,9,,,,,,,space,0.976644039154,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,None,j,1.16560697556,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,Viele,Bei,Die,Mit,Es,Jungtiere,100,Im,Außer,Ich,Wir,In,Die,Die,Bei,Die,Außer,Mit,Es,Wir,Die,Sie,Die,Dort,Wir,Die,In,Die,Die,Im,Ich,Sie,Die,Viele,Die,In,Dort,Die,Alle,Wir,Wir,In,Die,Es,Es,Wir,Die,Die,Man,Am,In,Nicht,Die,Danach,Es,Als,Er,Beträchtliche,Außer,Das,Am,Nicht,Die,Jugendliche,In,Die,Der,Bei,Manche,Beträchtliche,Fernab,Wir,Wir,Ihr,Dass,In,Sie,Jetzt,Er,Man,Sie,Bei,Die,Ich,Wir,100,Sie,Er,Sie,Er,Unter,Die,Er,Die,Außer,Walter,Sie,In,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,space,space,0.335530996323,,,,0.704349994659,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,Tonnen,der,Autos,dieser,waren,sollten,g,Fernrohr,dem,nehme,konnten,der,Formen,Linie,der,Gäste,das,dieser,wurden,mussten,"Uhr,",verlassen,müden,türmen,übergaben,Uhr,diesem,Schule,Schuhe,Fernrohr,wurde,verbrauchen,Kinder,Tonnen,Lösung,den,türmen,Gäste,Betten,haben,hatten,einer,Teilnehmerinnen,wurden,hat,mussten,Schule,Uhr,machte,äußeren,der,ein,Uhr,wurde,waren,die,stellt,Stücke,den,Tuch,äußersten,ein,Stücke,können,den,Schuhe,Flug,unserer,Kreditnehmer,Stücke,des,haben,hatten,Blutdruck,es,meinem,hatte,ist,stellt,machte,hatte,unserer,Autos,nehme,übergaben,g,verlassen,wurde,haben,hat,keinen,Eislaufbahnen,wurde,Kinder,dem,Scheel,verbrauchen,meinem,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,1,1,1,,,,,,,space,0.803786039352,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,gebrauchte,Feier,beider,Methode,nur,immer,brauner,sahen,Essen,eine,dann,Tat,wurden,101,Feier,suchen,Essen,Methode,Eimer,uns,die,wegen,Teilnehmer,sich,das,schlug,Zirkus,verbraucht,in,sahen,damals,60,fuhren,gebrauchter,wird,Kakao,sich,suchen,wurden,jede,in,Studie,wussten,Eimer,uns,uns,verbraucht,schlug,mal,Rand,Tat,Tropfen,war,die,nur,Sonne,die,saftiges,Bürgermeister,wurde,Rand,Tropfen,wurden,Kleidung,Kakao,in,zum,Ankunft,sind,saftigen,Rummels,jede,in,kann,"regnete,",Studium,keine,genau,die,mal,keine,Ankunft,beider,eine,dem,braunen,wegen,trotz,die,ein,Umständen,wurden,trotz,fuhren,Bürgermeister,war,60,Studium,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,2,2,2,,,,,,,space,0.838724136353,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,Kleidung,gedachte,beteiligten,kann,kleinere,auf,Zucker,wir,kann,große,mit,wissen,unter,hält,gedachte,die,kann,kann,rote,durch,er,des,wurden,Berge,Auto,"sporadisch,",werden,260.000,Größe,wir,schnell,Liter,mit,Kleidung,mit,gehören,Berge,die,mit,Menge,Dänemark,wurde,überwiegend,roter,die,durch,260.000,"sporadisch,",wieder,der,wissen,königliches,aus,Leinwand,kleinere,"unterging,",Masse,Fleisch,beschuldigten,dann,der,königlichen,aus,bei,gehören,Größe,Mond,stand,mit,Fleischs,wurde,Menge,Dänemark,schon,hat,las,Lust,die,Masse,wieder,Lust,stand,beteiligter,große,Mann,Zuckers,dem,dem,Erlebnisse,Hemd,können,mit,des,mit,beschuldigten,der,Liter,habe,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,3,3,3,,,,,,,space,0.889767169952,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,landen,man,Fahrer,man,"Delikte,",warmem,sind,den,ich,Packung,"minimalem,",wir,"regelmäßigem,",nicht,man,Wohnung,ich,man,Farbe,Büschel,"trug,",schönen,mit,schmutziger,dem,obwohl,die,Kilowattstunden,36,den,dank,sprudelndes,solch,landen,"reichlichem,",immer,schmutzige,Wohnung,"üblichem,",alten,einen,jetzt,"nicht,",Farbe,Stimmung,Büschel,Kilowattstunden,obschon,viel,Stadt,wir,Blut,"Japan,",aus,"Delikte,",war,mit,wurden,die,mit,Stadt,Bluts,"wertvollem,",ausreichendem,immer,36,dauerte,ein,"sämtlichem,",wurden,schon,alten,gelegentlich,bei,uns,ich,auf,richtige,mit,viel,auf,ein,Fahrer,Packung,das,sind,schönen,bekannten,bei,aus,Neuwahlen,dauerhaftem,bekannten,solchen,die,vierte,sprudelnden,ich,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,4,4,4,,,,,,,space,0.843327999115,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
,im,der,wurden,eine,derer,weichem,auf,roten,leider,salziger,sauberen,von,kaltem,am,den,des,leider,eine,geschleudert.,frischen,war,Wetters,zusätzlichem,Wäsche.,Mann,sie,Tiere,elektrischer,hätten,roten,täglichem,Trinkwasser.,unzureichenden,im,purem,350,Wäsche.,des,harten,Kram,gelegentlichen,"nachgewiesen,",was,geschleudert.,ziemlich,frisches,elektrische,sie,Lärm,liegen,um,hat,die,seltenem,deren,die,einem,serviert.,Störenfriede,"reichem,",liegen,hat,klassischen,monatlichem,350,würden,ungefähr,Glas,künftigem,serviert.,immer,Krams,einen,minimalem,die,mehr,noch,"Zeit,",einem,Lärm,noch,Glas,wurden,salzige,Auto,auf,Wetter,Skandal,"frischem,",feinem,vor,feinem,Skandals,unzureichenden,Störenfriede,Bundespräsident.,Trinkwassers.,mehr,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,5,5,5,,,,,,,space,0.907045841217,,,,,2017_Feb_01_1409,59.412013842,spr_backupper,001,Di18,
